id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
648,464,51,-1,-1,484,-1
644,457,51,-1,-1,484,-1
652,467,51,-1,-1,484,-1
637,450,51,-1,-1,485,-1
654,470,51,-1,-1,486,-1
670,479,51,-1,-1,488,-1
669,479,51,-1,-1,488,-1
662,474,51,-1,-1,490,-1
671,480,51,-1,-1,490,-1
601,421,51,-1,-1,492,-1
646,463,51,-1,-1,492,-1
645,460,51,-1,-1,497,-1
615,434,51,-1,-1,497,-1
682,486,51,-1,-1,498,-1
639,451,51,-1,-1,498,-1
686,490,51,-1,-1,499,-1
608,426,51,-1,-1,500,-1
650,466,51,-1,-1,500,-1
598,420,51,-1,-1,500,-1
666,478,51,-1,-1,502,-1
661,473,51,-1,-1,503,-1
677,483,51,-1,-1,503,-1
668,479,51,-1,-1,506,-1
643,456,51,-1,-1,508,-1
613,433,51,-1,-1,508,-1
696,500,51,-1,-1,509,-1
642,455,51,-1,-1,509,-1
675,482,51,-1,-1,510,-1
693,499,51,-1,-1,513,-1
599,420,51,-1,-1,514,-1
631,446,51,-1,-1,515,-1
672,481,51,-1,-1,515,-1
660,473,51,-1,-1,515,-1
632,447,51,-1,-1,516,-1
653,469,51,-1,-1,519,-1
626,443,51,-1,-1,520,-1
633,448,51,-1,-1,520,-1
657,471,51,-1,-1,521,-1
638,451,51,-1,-1,521,-1
641,452,51,-1,-1,522,-1
717,522,51,-1,-1,522,-1
634,449,51,-1,-1,523,-1
627,444,51,-1,-1,524,-1
705,510,51,-1,-1,525,-1
676,483,51,-1,-1,527,-1
659,472,51,-1,-1,527,-1
649,466,51,-1,-1,527,-1
720,524,51,-1,-1,527,-1
618,436,51,-1,-1,529,-1
709,515,51,-1,-1,529,-1
679,484,51,-1,-1,529,-1
699,503,51,-1,-1,529,-1
726,529,51,-1,-1,530,-1
667,479,51,-1,-1,530,-1
680,484,51,-1,-1,531,-1
703,509,51,-1,-1,532,-1
673,481,51,-1,-1,533,-1
690,497,51,-1,-1,533,-1
658,471,51,-1,-1,533,-1
664,477,51,-1,-1,534,-1
688,492,51,-1,-1,534,-1
685,490,51,-1,-1,535,-1
681,485,51,-1,-1,536,-1
724,527,51,-1,-1,536,-1
700,506,51,-1,-1,537,-1
694,500,51,-1,-1,537,-1
691,498,51,-1,-1,537,-1
683,488,51,-1,-1,538,-1
651,467,51,-1,-1,538,-1
744,537,51,-1,-1,538,-1
692,498,51,-1,-1,538,-1
689,497,51,-1,-1,540,-1
695,500,51,-1,-1,542,-1
736,533,51,-1,-1,544,-1
722,527,51,-1,-1,545,-1
712,519,51,-1,-1,545,-1
687,492,51,-1,-1,545,-1
707,514,51,-1,-1,545,-1
750,542,51,-1,-1,546,-1
647,463,51,-1,-1,546,-1
731,530,51,-1,-1,548,-1
684,488,51,-1,-1,548,-1
663,474,51,-1,-1,548,-1
752,545,51,-1,-1,548,-1
749,540,51,-1,-1,549,-1
745,538,51,-1,-1,552,-1
719,523,51,-1,-1,553,-1
674,482,51,-1,-1,553,-1
728,529,51,-1,-1,554,-1
727,529,51,-1,-1,554,-1
738,534,51,-1,-1,554,-1
718,522,51,-1,-1,555,-1
678,484,51,-1,-1,556,-1
723,527,51,-1,-1,558,-1
754,545,51,-1,-1,558,-1
743,537,51,-1,-1,558,-1
768,554,51,-1,-1,558,-1
741,536,51,-1,-1,559,-1
716,521,51,-1,-1,560,-1
774,558,51,-1,-1,560,-1
698,503,51,-1,-1,561,-1
747,538,51,-1,-1,561,-1
737,534,51,-1,-1,561,-1
711,516,51,-1,-1,561,-1
763,552,51,-1,-1,563,-1
748,538,51,-1,-1,563,-1
706,513,51,-1,-1,563,-1
758,548,51,-1,-1,564,-1
785,564,51,-1,-1,566,-1
734,533,51,-1,-1,567,-1
714,520,51,-1,-1,567,-1
721,525,51,-1,-1,570,-1
713,520,51,-1,-1,570,-1
733,532,51,-1,-1,571,-1
730,530,51,-1,-1,571,-1
746,538,51,-1,-1,571,-1
790,570,51,-1,-1,572,-1
766,554,51,-1,-1,572,-1
704,509,51,-1,-1,572,-1
725,527,51,-1,-1,573,-1
782,563,51,-1,-1,574,-1
701,508,51,-1,-1,575,-1
708,515,51,-1,-1,576,-1
764,553,51,-1,-1,578,-1
735,533,51,-1,-1,578,-1
797,573,51,-1,-1,580,-1
775,559,51,-1,-1,583,-1
783,563,51,-1,-1,583,-1
787,567,51,-1,-1,584,-1
788,567,51,-1,-1,585,-1
702,508,51,-1,-1,585,-1
761,548,51,-1,-1,586,-1
777,560,51,-1,-1,586,-1
771,558,51,-1,-1,586,-1
697,502,51,-1,-1,586,-1
756,546,51,-1,-1,587,-1
770,556,51,-1,-1,588,-1
778,561,51,-1,-1,588,-1
751,544,51,-1,-1,588,-1
759,548,51,-1,-1,588,-1
779,561,51,-1,-1,589,-1
807,585,51,-1,-1,590,-1
784,563,51,-1,-1,590,-1
818,589,51,-1,-1,592,-1
753,545,51,-1,-1,592,-1
732,531,51,-1,-1,593,-1
812,586,51,-1,-1,593,-1
789,570,51,-1,-1,594,-1
799,575,51,-1,-1,594,-1
802,578,51,-1,-1,597,-1
710,515,51,-1,-1,598,-1
772,558,51,-1,-1,598,-1
762,549,51,-1,-1,598,-1
740,536,51,-1,-1,599,-1
801,578,51,-1,-1,599,-1
804,583,51,-1,-1,603,-1
808,585,51,-1,-1,604,-1
769,555,51,-1,-1,604,-1
833,603,51,-1,-1,604,-1
739,535,51,-1,-1,605,-1
813,587,51,-1,-1,605,-1
715,521,51,-1,-1,607,-1
805,583,51,-1,-1,608,-1
822,592,51,-1,-1,609,-1
825,594,51,-1,-1,610,-1
817,588,51,-1,-1,611,-1
781,561,51,-1,-1,612,-1
803,580,51,-1,-1,613,-1
798,574,51,-1,-1,613,-1
843,611,51,-1,-1,614,-1
820,590,51,-1,-1,614,-1
811,586,51,-1,-1,614,-1
800,576,51,-1,-1,615,-1
757,546,51,-1,-1,615,-1
765,553,51,-1,-1,615,-1
773,558,51,-1,-1,616,-1
791,571,51,-1,-1,616,-1
729,529,51,-1,-1,617,-1
760,548,51,-1,-1,618,-1
806,584,51,-1,-1,619,-1
767,554,51,-1,-1,620,-1
816,588,51,-1,-1,622,-1
844,612,51,-1,-1,622,-1
814,588,51,-1,-1,622,-1
847,614,51,-1,-1,622,-1
776,560,51,-1,-1,623,-1
796,572,51,-1,-1,623,-1
794,572,51,-1,-1,624,-1
780,561,51,-1,-1,626,-1
855,617,51,-1,-1,627,-1
793,571,51,-1,-1,627,-1
742,537,51,-1,-1,628,-1
823,593,51,-1,-1,628,-1
810,586,51,-1,-1,628,-1
828,598,51,-1,-1,629,-1
845,613,51,-1,-1,629,-1
857,619,51,-1,-1,629,-1
840,608,51,-1,-1,630,-1
841,609,51,-1,-1,630,-1
861,622,51,-1,-1,631,-1
875,630,51,-1,-1,632,-1
792,571,51,-1,-1,632,-1
826,594,51,-1,-1,632,-1
821,592,51,-1,-1,633,-1
838,605,51,-1,-1,635,-1
819,590,51,-1,-1,635,-1
867,627,51,-1,-1,636,-1
862,622,51,-1,-1,636,-1
834,604,51,-1,-1,638,-1
827,597,51,-1,-1,648,-1
831,599,51,-1,-1,649,-1
755,545,51,-1,-1,651,-1
884,636,51,-1,-1,652,-1
873,629,51,-1,-1,652,-1
890,652,51,-1,-1,652,-1
