id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
496,105,106,-1,-1,160,-1
515,111,106,-1,-1,160,-1
532,120,106,-1,-1,161,-1
518,114,106,-1,-1,161,-1
477,101,106,-1,-1,161,-1
406,72,106,-1,-1,161,-1
573,136,106,-1,-1,161,-1
442,87,106,-1,-1,161,-1
564,134,106,-1,-1,162,-1
476,99,106,-1,-1,162,-1
583,143,106,-1,-1,162,-1
439,86,106,-1,-1,162,-1
508,109,106,-1,-1,162,-1
585,144,106,-1,-1,163,-1
519,115,106,-1,-1,163,-1
630,163,106,-1,-1,163,-1
568,135,106,-1,-1,163,-1
480,102,106,-1,-1,163,-1
541,125,106,-1,-1,164,-1
574,137,106,-1,-1,164,-1
474,98,106,-1,-1,164,-1
488,104,106,-1,-1,165,-1
603,152,106,-1,-1,165,-1
494,105,106,-1,-1,165,-1
604,153,106,-1,-1,165,-1
429,80,106,-1,-1,166,-1
470,98,106,-1,-1,166,-1
353,52,106,-1,-1,167,-1
569,135,106,-1,-1,167,-1
536,121,106,-1,-1,167,-1
491,104,106,-1,-1,168,-1
540,124,106,-1,-1,168,-1
489,104,106,-1,-1,169,-1
511,111,106,-1,-1,169,-1
454,90,106,-1,-1,169,-1
593,147,106,-1,-1,170,-1
561,133,106,-1,-1,170,-1
615,160,106,-1,-1,170,-1
478,101,106,-1,-1,171,-1
641,165,106,-1,-1,171,-1
588,145,106,-1,-1,172,-1
616,160,106,-1,-1,172,-1
500,107,106,-1,-1,172,-1
649,169,106,-1,-1,173,-1
499,107,106,-1,-1,173,-1
579,141,106,-1,-1,174,-1
643,166,106,-1,-1,174,-1
502,108,106,-1,-1,174,-1
632,163,106,-1,-1,175,-1
637,164,106,-1,-1,175,-1
646,167,106,-1,-1,175,-1
624,161,106,-1,-1,175,-1
558,132,106,-1,-1,176,-1
647,168,106,-1,-1,176,-1
594,148,106,-1,-1,177,-1
557,131,106,-1,-1,177,-1
661,173,106,-1,-1,178,-1
535,121,106,-1,-1,178,-1
673,178,106,-1,-1,178,-1
520,116,106,-1,-1,179,-1
497,105,106,-1,-1,180,-1
566,134,106,-1,-1,180,-1
510,110,106,-1,-1,180,-1
570,135,106,-1,-1,180,-1
571,136,106,-1,-1,180,-1
563,133,106,-1,-1,181,-1
544,125,106,-1,-1,181,-1
523,118,106,-1,-1,181,-1
582,141,106,-1,-1,182,-1
595,148,106,-1,-1,183,-1
513,111,106,-1,-1,183,-1
642,166,106,-1,-1,183,-1
528,119,106,-1,-1,183,-1
591,145,106,-1,-1,184,-1
449,89,106,-1,-1,184,-1
575,138,106,-1,-1,184,-1
572,136,106,-1,-1,186,-1
526,119,106,-1,-1,186,-1
578,141,106,-1,-1,186,-1
485,103,106,-1,-1,186,-1
618,160,106,-1,-1,187,-1
590,145,106,-1,-1,187,-1
599,150,106,-1,-1,187,-1
613,160,106,-1,-1,188,-1
631,163,106,-1,-1,188,-1
553,130,106,-1,-1,188,-1
609,157,106,-1,-1,188,-1
682,181,106,-1,-1,188,-1
606,154,106,-1,-1,189,-1
644,167,106,-1,-1,190,-1
556,131,106,-1,-1,190,-1
577,140,106,-1,-1,190,-1
538,123,106,-1,-1,190,-1
550,129,106,-1,-1,190,-1
560,132,106,-1,-1,191,-1
705,189,106,-1,-1,191,-1
580,141,106,-1,-1,192,-1
549,129,106,-1,-1,192,-1
610,159,106,-1,-1,193,-1
602,151,106,-1,-1,193,-1
660,173,106,-1,-1,193,-1
537,122,106,-1,-1,193,-1
547,126,106,-1,-1,195,-1
645,167,106,-1,-1,196,-1
584,143,106,-1,-1,196,-1
598,150,106,-1,-1,197,-1
690,184,106,-1,-1,197,-1
669,176,106,-1,-1,198,-1
605,154,106,-1,-1,198,-1
703,188,106,-1,-1,198,-1
589,145,106,-1,-1,199,-1
567,135,106,-1,-1,199,-1
710,190,106,-1,-1,200,-1
636,164,106,-1,-1,200,-1
687,183,106,-1,-1,200,-1
638,165,106,-1,-1,201,-1
679,180,106,-1,-1,202,-1
627,162,106,-1,-1,202,-1
650,169,106,-1,-1,204,-1
657,172,106,-1,-1,205,-1
620,161,106,-1,-1,205,-1
635,164,106,-1,-1,205,-1
675,178,106,-1,-1,206,-1
565,134,106,-1,-1,206,-1
542,125,106,-1,-1,206,-1
539,124,106,-1,-1,206,-1
629,162,106,-1,-1,206,-1
639,165,106,-1,-1,207,-1
614,160,106,-1,-1,207,-1
684,181,106,-1,-1,207,-1
611,159,106,-1,-1,208,-1
651,169,106,-1,-1,208,-1
713,192,106,-1,-1,208,-1
699,187,106,-1,-1,208,-1
625,162,106,-1,-1,209,-1
652,170,106,-1,-1,209,-1
665,175,106,-1,-1,209,-1
626,162,106,-1,-1,209,-1
654,170,106,-1,-1,209,-1
723,197,106,-1,-1,209,-1
711,191,106,-1,-1,210,-1
685,182,106,-1,-1,210,-1
670,176,106,-1,-1,210,-1
581,141,106,-1,-1,211,-1
612,160,106,-1,-1,212,-1
659,172,106,-1,-1,213,-1
607,154,106,-1,-1,213,-1
655,171,106,-1,-1,213,-1
619,161,106,-1,-1,214,-1
743,206,106,-1,-1,214,-1
559,132,106,-1,-1,214,-1
689,183,106,-1,-1,214,-1
708,190,106,-1,-1,214,-1
662,174,106,-1,-1,215,-1
664,174,106,-1,-1,215,-1
666,175,106,-1,-1,216,-1
674,178,106,-1,-1,216,-1
765,214,106,-1,-1,217,-1
668,175,106,-1,-1,217,-1
696,186,106,-1,-1,217,-1
597,150,106,-1,-1,218,-1
587,145,106,-1,-1,218,-1
735,204,106,-1,-1,218,-1
704,188,106,-1,-1,219,-1
694,186,106,-1,-1,219,-1
749,208,106,-1,-1,220,-1
754,209,106,-1,-1,220,-1
742,206,106,-1,-1,221,-1
726,198,106,-1,-1,221,-1
667,175,106,-1,-1,222,-1
716,193,106,-1,-1,223,-1
525,119,106,-1,-1,224,-1
622,161,106,-1,-1,224,-1
731,200,106,-1,-1,224,-1
751,209,106,-1,-1,225,-1
702,188,106,-1,-1,226,-1
730,200,106,-1,-1,226,-1
745,207,106,-1,-1,227,-1
592,146,106,-1,-1,227,-1
